    Student_ID,Age,Gender,Family_Income,Income_Bracket,Part_Time_Job,Scholarship,Parental_Education_Level,Financial_Stress_Index,Department,Academic_Year_Num,CGPA,Attendance_Rate,Low_Attendance_Flag,Study_Hours_per_Day,Assignment_Delay_Days,GPA_vs_Effort_Gap,Travel_Time_Minutes,Internet_Access,Stress_Index,Support_Access_Score,Academic_Risk_Score,Engagement_Score,Counseling_Priority_Score,Counseling_Urgency,Dropout
STU8452,22.0,Female,25000.0,Low,No,No,2,0.7,CS,4,0.33,79.0,0,3.26,3,1.122,29.3,Yes,6.7,1,54.25,57.65,58.8,High,0
STU8453,19.1,Male,51226.0,Middle,No,No,2,0.637,CS,4,2.22,87.2,0,2.38,0,-1.16,58.1,Yes,2.3,1,21.64,56.85,33.62,Moderate,0
STU8454,19.6,Male,25000.0,Low,No,No,2,0.7,Business,4,4.0,84.8,0,7.55,2,-0.637,34.4,Yes,7.1,1,12.06,84.44,38.91,Moderate,0
STU8455,18.6,Female,53829.0,Middle,Yes,No,1,0.931,Arts,4,2.65,82.4,0,5.29,2,-0.294,48.6,Yes,5.0,1,26.28,70.65,46.03,High,0
STU8456,22.6,Female,64401.0,Upper-Middle,Yes,Yes,2,0.905,Arts,4,3.14,73.6,1,4.21,0,-1.265,21.4,Yes,4.0,2,16.52,60.24,40.67,Moderate,0
STU8457,23.2,Female,43656.0,Middle,Yes,Yes,2,0.955,Engineering,1,1.79,81.5,0,2.16,3,-0.828,11.8,Yes,5.6,2,38.9,52.78,55.74,High,0
STU8458,21.1,Female,25000.0,Low,No,No,1,0.7,Business,2,2.37,76.8,0,2.03,1,-1.466,27.8,Yes,3.2,1,27.01,49.7,40.35,Moderate,0
STU8459,19.1,Male,25000.0,Low,No,Yes,3,0.7,CS,4,4.0,76.6,0,6.17,0,-1.252,36.7,Yes,1.0,2,7.02,72.65,23.41,Low,0
STU8460,24.5,Female,25000.0,Low,No,Yes,1,0.7,Science,2,0.41,90.0,0,6.09,0,2.303,38.0,Yes,7.7,2,38.9,78.91,51.97,High,1
STU8461,19.3,Male,57627.0,Middle,No,No,0,0.622,Arts,2,1.99,75.9,0,4.36,0,-0.048,34.7,Yes,5.4,1,27.33,62.23,42.54,Moderate,0
STU8462,17.0,Female,27423.0,Low,No,No,3,0.694,CS,1,3.21,75.4,0,2.95,1,-1.896,57.5,Yes,4.2,1,19.03,54.13,38.87,Moderate,0
STU8463,22.0,Female,25000.0,Low,Yes,Yes,2,1.0,Science,2,0.45,84.5,0,3.29,1,1.015,34.7,Yes,4.5,2,43.9,60.57,54.72,High,1
STU8464,18.6,Male,27467.0,Low,No,Yes,1,0.694,Engineering,2,1.92,74.7,1,2.87,1,-0.642,26.3,Yes,4.1,2,32.14,53.33,43.99,Moderate,0
STU8465,23.2,Male,56861.0,Middle,Yes,Yes,1,0.924,Business,3,2.57,77.6,0,6.7,1,0.414,27.2,Yes,4.9,2,24.77,76.11,44.22,Moderate,0
STU8466,20.2,Female,47441.0,Middle,Yes,Yes,3,0.946,Arts,2,2.58,97.4,0,3.73,2,-0.919,20.3,Yes,5.3,2,22.48,69.47,45.74,High,0
STU8467,22.3,Female,38681.0,Middle,No,No,2,0.667,Science,1,2.07,80.7,0,5.06,2,0.184,33.5,Yes,6.7,1,32.59,68.52,47.85,High,0
STU8468,24.1,Male,43596.0,Middle,Yes,No,2,0.955,Science,2,3.34,87.4,0,5.24,2,-1.006,43.0,No,4.2,0,17.88,72.88,40.82,Moderate,0
STU8469,18.3,Female,33127.0,Middle,Yes,Yes,0,0.98,Science,1,4.0,100.0,0,2.33,0,-2.962,46.9,Yes,3.6,2,0.0,62.97,34.15,Moderate,0
STU8470,19.8,Female,35642.0,Middle,No,Yes,2,0.674,Engineering,3,2.64,83.6,0,4.1,2,-0.814,26.4,Yes,4.5,2,26.02,64.63,40.44,Moderate,0
STU8471,20.8,Male,33949.0,Middle,No,No,0,0.679,Engineering,3,1.64,86.2,0,3.63,2,-0.023,29.4,Yes,9.9,1,35.24,63.31,57.93,High,1
STU8472,24.4,Male,29732.0,Low,No,Yes,2,0.689,Engineering,2,2.62,84.5,0,5.67,0,-0.094,22.3,Yes,5.8,2,18.45,73.82,39.59,Moderate,0
STU8473,19.6,Female,46725.0,Middle,No,Yes,2,0.648,CS,1,2.15,79.4,0,4.78,1,-0.021,41.6,Yes,6.2,2,28.43,66.31,44.89,Moderate,0
STU8474,19.7,Male,36930.0,Middle,No,No,1,0.671,Arts,4,0.5,83.0,0,3.93,5,1.251,15.2,Yes,5.0,1,58.85,63.38,54.95,High,0
STU8475,22.1,Male,25000.0,Low,No,Yes,2,0.7,Science,4,0.59,80.6,0,4.19,4,1.276,21.3,Yes,8.6,2,54.92,63.63,62.92,High,0
STU8476,19.7,Female,40836.0,Middle,Yes,No,2,0.962,CS,2,1.44,74.7,1,3.11,1,-0.055,5.0,Yes,7.0,1,36.94,54.67,58.32,High,0
STU8477,21.3,Female,34487.0,Middle,No,No,2,0.677,Arts,3,3.44,88.7,0,2.77,4,-2.206,15.8,Yes,3.6,1,23.99,59.77,38.17,Moderate,1
STU8478,17.6,Female,42909.0,Middle,Yes,No,2,0.957,Arts,2,0.75,67.5,1,3.02,0,0.595,22.9,Yes,5.8,1,42.25,50.57,57.95,High,1
STU8479,25.9,Male,27931.0,Low,No,Yes,2,0.693,Engineering,2,3.94,82.1,0,4.64,0,-1.873,23.9,Yes,4.8,2,5.97,66.89,33.21,Moderate,0
STU8480,18.0,Female,48390.0,Middle,Yes,Yes,3,0.944,Business,4,2.46,79.8,0,5.19,3,-0.148,14.5,Yes,6.2,2,32.71,68.8,52.14,High,0
STU8481,20.3,Female,28657.0,Low,Yes,Yes,1,0.991,Science,1,0.19,73.7,1,4.82,3,1.957,16.4,Yes,7.3,2,57.24,63.69,66.41,Critical,1
STU8482,20.9,Male,29740.5,Low,No,Yes,4,0.689,Business,3,1.85,87.0,0,4.0,1,-0.068,45.1,Yes,5.5,2,29.15,65.77,44.32,Moderate,0
STU8483,25.2,Female,25000.0,Low,No,No,1,0.7,Engineering,1,1.83,73.8,1,4.42,2,0.139,20.6,Yes,6.1,1,37.06,61.51,49.85,High,0
STU8484,18.1,Female,25000.0,Low,Yes,Yes,3,1.0,CS,2,4.0,78.7,0,4.8,3,-1.862,8.3,Yes,4.0,2,17.64,66.08,42.14,Moderate,0
STU8485,25.4,Female,42669.0,Middle,No,No,2,0.658,Business,3,2.66,87.8,0,6.22,4,0.111,17.5,Yes,8.0,1,32.06,78.53,49.2,High,1
STU8486,22.7,Female,25000.0,Low,No,No,1,0.7,Business,3,0.24,66.6,1,2.26,1,0.767,17.6,Yes,7.2,1,51.37,45.88,60.67,High,1
STU8487,21.9,Male,111689.0,Upper-Middle,No,No,2,0.492,Science,4,3.54,90.6,0,5.4,2,-1.135,29.2,Yes,1.9,1,14.92,75.37,24.25,Low,0
STU8488,18.8,Female,41767.0,Middle,Yes,No,2,0.96,Science,2,3.48,81.7,0,6.07,2,-0.776,34.3,Yes,3.5,1,18.19,74.65,39.03,Moderate,0
STU8489,22.3,Female,30181.0,Middle,No,Yes,3,0.688,Science,2,2.16,79.5,0,2.58,0,-1.011,13.8,Yes,3.1,2,24.55,54.12,38.21,Moderate,0
STU8490,19.4,Female,48627.0,Middle,Yes,No,0,0.943,CS,1,0.04,71.0,1,4.85,1,2.12,33.6,No,5.4,0,52.05,62.5,58.8,High,0
STU8491,23.8,Female,25000.0,Low,Yes,Yes,2,1.0,Science,2,2.48,82.7,0,1.8,1,-1.678,46.8,No,6.0,1,24.14,51.37,51.95,High,1
STU8492,18.9,Male,51731.0,Middle,No,No,3,0.636,Business,4,0.49,82.2,0,3.97,0,1.278,42.2,Yes,6.9,1,40.44,63.2,51.67,High,1
STU8493,20.8,Male,50876.0,Middle,Yes,No,3,0.938,Business,4,2.45,86.4,0,2.65,2,-1.27,37.0,Yes,5.1,1,27.08,57.96,48.65,High,0
STU8494,19.8,Male,63078.0,Upper-Middle,No,Yes,2,0.609,Arts,2,3.88,78.2,0,4.89,2,-1.702,34.9,Yes,5.0,2,15.24,66.33,35.83,Moderate,0
STU8495,18.8,Female,25000.0,Low,No,No,1,0.7,Business,4,3.76,74.2,1,3.94,0,-2.005,26.2,Yes,6.0,1,10.14,59.04,39.2,Moderate,0
STU8496,22.6,Male,25000.0,Low,No,Yes,2,0.7,Business,3,2.04,84.5,0,3.55,2,-0.459,47.0,No,10.0,1,31.75,62.02,57.4,High,0
STU8497,22.2,Female,25000.0,Low,No,No,2,0.7,Business,3,4.0,77.4,0,4.79,2,-1.866,35.2,Yes,2.8,1,14.28,65.37,31.91,Moderate,0
STU8498,23.7,Male,25110.0,Low,No,No,2,0.7,Arts,3,3.68,86.0,0,2.89,1,-2.393,20.3,Yes,2.1,1,11.15,59.09,29.85,Moderate,0
STU8499,17.1,Male,80848.0,Upper-Middle,No,Yes,1,0.566,Engineering,2,4.0,73.8,1,4.03,3,-2.205,28.2,No,4.5,1,19.11,59.34,36.31,Moderate,0
STU8500,23.3,Male,110969.0,Upper-Middle,Yes,No,1,0.794,Engineering,4,2.32,88.4,0,4.9,2,-0.137,21.9,Yes,4.2,1,27.78,71.48,41.77,Moderate,0
STU8501,26.5,Female,29740.5,Low,No,No,2,0.689,Science,4,2.76,93.9,0,4.0,0,-0.978,28.3,Yes,5.5,1,14.23,69.22,37.84,Moderate,0
STU8502,20.0,Female,29901.0,Low,No,No,2,0.688,Science,2,0.55,80.7,0,4.17,1,1.307,44.6,Yes,5.5,1,44.04,63.57,50.59,High,1
STU8503,25.2,Female,25000.0,Low,No,No,0,0.7,Arts,3,1.37,92.8,0,3.67,2,0.265,27.9,Yes,3.4,1,35.96,66.83,41.86,Moderate,1
STU8504,20.4,Female,48767.0,Middle,Yes,No,1,0.943,CS,1,3.47,88.0,0,5.86,2,-0.86,20.5,Yes,4.4,1,16.4,76.63,39.93,Moderate,0
STU8505,18.0,Male,110542.0,Upper-Middle,Yes,Yes,4,0.795,Arts,3,1.7,84.7,0,5.84,3,0.901,42.5,No,5.0,1,38.84,74.87,47.71,High,1
STU8506,20.3,Male,86813.0,Upper-Middle,No,Yes,2,0.552,Engineering,2,2.04,81.9,0,3.89,1,-0.307,45.3,No,5.0,1,28.78,62.61,40.66,Moderate,1
STU8507,23.3,Female,58852.0,Middle,Yes,No,3,0.919,CS,3,3.0,77.6,0,3.85,2,-1.285,20.6,Yes,5.2,1,24.22,60.24,47.03,High,0
STU8508,19.2,Female,58336.0,Middle,Yes,No,2,0.92,Arts,3,3.6,91.6,0,2.69,3,-2.402,47.8,Yes,5.2,1,17.77,60.78,44.39,Moderate,0
STU8509,19.7,Male,48991.0,Middle,No,No,2,0.642,Business,3,3.83,90.0,0,6.93,2,-0.743,41.6,Yes,4.0,1,12.2,83.59,30.18,Moderate,0
STU8510,22.3,Female,28901.0,Low,No,No,1,0.691,Science,2,1.27,73.6,1,5.02,4,0.966,23.4,Yes,5.0,1,50.22,64.75,51.7,High,0
STU8511,21.0,Male,25000.0,Low,No,No,2,0.7,Science,3,2.39,82.9,0,5.17,0,-0.087,44.6,Yes,5.5,1,21.23,70.24,40.71,Moderate,0
STU8512,22.3,Male,29364.0,Low,No,No,2,0.69,CS,2,2.04,75.5,0,5.85,3,0.566,15.2,Yes,7.2,1,38.2,70.32,51.53,High,0
STU8513,21.5,Male,38308.0,Middle,No,Yes,1,0.668,Business,3,1.88,85.8,0,3.94,3,-0.125,24.2,No,2.8,1,36.71,64.84,40.32,Moderate,0
STU8514,22.1,Female,25000.0,Low,Yes,Yes,2,1.0,Science,2,1.16,88.0,0,3.65,5,0.466,16.9,No,5.5,1,50.75,64.32,59.4,High,1
STU8515,20.0,Male,27126.0,Low,No,No,2,0.695,Science,1,1.01,69.5,1,5.94,4,1.636,18.3,Yes,5.8,1,54.05,67.82,54.85,High,0
STU8516,21.5,Male,25000.0,Low,Yes,No,2,1.0,CS,3,1.18,81.3,0,3.3,2,0.29,40.2,Yes,5.8,1,41.31,59.02,57.17,High,0
STU8517,19.0,Male,54628.0,Middle,Yes,No,4,0.929,Arts,1,3.14,85.4,0,3.76,4,-1.465,29.8,Yes,5.9,1,27.98,63.64,49.98,High,0
STU8518,23.8,Male,29740.5,Low,No,No,2,0.689,Arts,3,3.71,82.7,0,4.0,4,-1.928,16.7,Yes,5.5,1,23.09,63.62,42.22,Moderate,0
STU8519,19.6,Male,36204.0,Middle,Yes,No,1,0.973,CS,3,2.22,96.3,0,2.59,0,-1.066,22.9,Yes,5.8,1,18.91,62.57,47.14,High,0
STU8520,23.5,Male,25000.0,Low,No,Yes,3,0.7,Science,3,1.69,69.4,1,5.04,2,0.555,22.0,Yes,5.7,2,39.78,62.76,49.75,High,0
STU8521,20.5,Male,77545.0,Upper-Middle,No,Yes,1,0.574,Science,4,1.94,92.8,0,4.71,1,0.158,33.0,Yes,6.5,2,26.51,72.62,42.44,Moderate,0
STU8522,21.4,Female,25000.0,Low,Yes,Yes,2,1.0,Engineering,2,1.2,74.9,1,3.3,0,0.27,57.3,Yes,5.2,2,35.53,55.82,53.84,High,0
STU8523,19.9,Male,39557.0,Middle,Yes,No,2,0.965,Arts,3,2.93,64.9,1,5.51,7,-0.476,32.5,Yes,4.5,1,47.48,63.13,55.07,High,0
STU8524,18.8,Male,25000.0,Low,No,No,2,0.7,CS,4,1.1,84.6,0,2.48,0,0.005,33.3,No,7.3,0,33.62,56.11,52.28,High,1
STU8525,17.2,Male,25000.0,Low,Yes,No,2,1.0,Arts,4,2.84,81.0,0,3.52,0,-1.272,48.5,Yes,3.3,1,17.3,60.1,41.16,Moderate,0
STU8526,18.7,Female,33648.0,Middle,No,No,0,0.679,Science,3,2.0,82.7,0,5.94,2,0.646,23.5,Yes,3.0,1,32.69,74.42,37.99,Moderate,0
STU8527,20.3,Female,34656.0,Middle,Yes,No,1,0.977,CS,1,3.65,86.2,0,3.83,4,-1.944,46.0,Yes,3.3,1,22.64,64.43,42.18,Moderate,0
STU8528,21.5,Male,34117.0,Middle,No,Yes,3,0.678,Business,1,2.75,86.4,0,2.07,3,-1.828,24.9,Yes,6.1,2,27.83,54.73,46.73,High,0
STU8529,23.2,Female,32567.0,Middle,No,No,1,0.682,Arts,2,2.04,77.8,0,4.32,0,-0.116,25.7,Yes,4.2,1,26.26,62.95,40.2,Moderate,0
STU8530,20.0,Female,25000.0,Low,No,No,2,0.7,Science,2,3.13,88.5,0,3.63,3,-1.513,26.0,Yes,5.3,1,23.4,64.46,41.94,Moderate,0
STU8531,19.1,Female,26945.0,Low,Yes,Yes,1,0.995,Science,4,0.67,65.9,1,4.68,0,1.415,28.7,Yes,8.0,2,43.53,59.01,63.46,High,0
STU8532,17.8,Male,30302.0,Middle,Yes,Yes,4,0.987,CS,4,3.91,81.2,0,5.43,3,-1.491,27.9,Yes,3.4,2,17.79,70.83,39.73,Moderate,0
STU8533,22.1,Male,33430.0,Middle,Yes,No,2,0.98,CS,2,1.74,91.0,0,3.91,1,0.002,34.3,Yes,2.4,1,29.05,67.27,42.13,Moderate,0
STU8534,24.0,Female,28584.0,Low,No,No,2,0.691,Business,1,1.5,84.3,0,0.92,5,-1.09,24.9,Yes,7.0,1,48.46,47.27,58.61,High,1
STU8535,23.8,Female,46062.0,Middle,Yes,Yes,2,0.949,Science,2,0.75,82.4,0,4.73,1,1.357,31.2,Yes,4.0,2,41.53,67.54,50.46,High,1
STU8536,22.6,Female,31446.0,Middle,No,No,4,0.685,Science,2,2.85,79.2,0,2.69,2,-1.652,10.7,Yes,3.4,1,25.24,54.58,39.11,Moderate,0
STU8537,22.4,Male,33550.0,Middle,No,No,2,0.679,Science,2,1.61,84.8,0,4.66,1,0.466,39.4,Yes,5.3,1,32.21,68.35,44.46,Moderate,0
STU8538,24.7,Male,29740.5,Low,No,No,1,0.689,Science,4,3.37,79.8,0,4.0,1,-1.588,43.6,Yes,5.5,1,16.11,62.17,39.65,Moderate,0
STU8539,21.7,Female,25000.0,Low,No,No,1,0.7,Arts,3,3.12,87.0,0,5.38,1,-0.724,32.7,Yes,3.9,1,16.45,73.46,34.31,Moderate,0
STU8540,22.4,Female,32611.0,Middle,No,Yes,2,0.682,Engineering,3,2.32,77.8,0,5.1,1,-0.048,39.0,No,6.5,1,27.21,67.3,45.68,High,0
STU8541,20.3,Male,61357.0,Upper-Middle,Yes,No,2,0.913,Business,2,3.57,94.2,0,3.6,1,-1.966,20.0,Yes,4.1,1,9.79,67.14,37.36,Moderate,0
STU8542,18.0,Male,38805.0,Middle,Yes,Yes,1,0.967,Science,1,4.0,86.4,0,3.85,0,-2.285,48.2,Yes,4.0,2,4.08,64.64,36.28,Moderate,0
STU8543,19.5,Male,25000.0,Low,No,Yes,2,0.7,Engineering,4,3.56,96.5,0,4.56,0,-1.529,32.3,Yes,2.1,2,5.45,73.64,25.38,Moderate,0
STU8544,21.0,Female,48477.0,Middle,No,No,1,0.644,Arts,4,4.0,78.9,0,5.06,2,-1.746,10.7,Yes,1.1,1,13.83,67.62,26.02,Moderate,0
STU8545,21.1,Female,25000.0,Low,Yes,No,3,1.0,Arts,1,2.18,91.8,0,2.71,0,-0.973,44.6,Yes,5.9,1,20.66,60.99,48.87,High,0
STU8546,25.2,Female,45652.0,Middle,No,No,1,0.65,CS,1,2.21,71.9,1,5.2,2,0.106,38.6,Yes,3.1,1,33.83,64.9,39.55,Moderate,0
STU8547,21.2,Female,25000.0,Low,No,No,3,0.7,CS,1,2.7,87.8,0,1.64,5,-1.969,52.5,Yes,5.2,1,35.41,53.03,48.21,High,0
STU8548,23.6,Male,36753.0,Middle,Yes,Yes,3,0.972,Arts,2,0.8,81.1,0,1.29,1,-0.225,50.0,Yes,9.0,2,41.42,47.73,66.35,Critical,1
STU8549,20.0,Female,25000.0,Low,No,No,3,0.7,Science,1,1.44,83.0,0,1.85,1,-0.616,46.1,Yes,6.3,1,34.45,51.8,50.76,High,0
STU8550,20.3,Female,25000.0,Low,Yes,No,1,1.0,Engineering,4,1.05,87.8,0,4.68,3,1.035,35.7,Yes,5.6,1,44.41,69.96,56.27,High,1
STU8551,18.1,Female,25000.0,Low,Yes,No,4,1.0,CS,2,3.09,87.9,0,4.81,2,-0.947,38.6,Yes,6.3,1,20.23,70.73,48.23,High,0
STU8552,19.4,Female,40427.0,Middle,No,No,2,0.663,CS,3,0.87,88.7,0,4.26,2,1.028,17.1,Yes,9.4,1,42.19,68.07,58.43,High,0
STU8553,22.2,Male,37127.0,Middle,No,No,1,0.671,Engineering,2,4.0,84.8,0,3.27,2,-2.543,26.7,Yes,2.1,1,12.06,60.61,29.4,Moderate,0
STU8554,21.0,Female,38402.0,Middle,No,Yes,0,0.668,Arts,2,2.96,86.3,0,4.62,1,-0.902,65.8,Yes,5.3,2,18.26,68.87,38.58,Moderate,0
STU8555,23.1,Female,35073.0,Middle,No,Yes,1,0.676,Arts,4,0.36,80.2,0,3.13,3,1.034,9.3,Yes,8.2,2,53.59,57.53,61.83,High,0
STU8556,21.4,Female,25000.0,Low,No,No,2,0.7,Business,2,1.19,76.8,0,3.58,3,0.405,33.7,Yes,6.1,1,46.31,58.33,54.02,High,1
STU8557,20.2,Male,53079.0,Middle,No,No,1,0.633,Engineering,3,2.51,83.3,0,2.91,1,-1.214,29.5,Yes,7.7,1,23.66,57.85,47.7,High,0
STU8558,25.7,Female,53942.0,Middle,No,Yes,2,0.631,Science,4,1.24,64.8,1,4.84,1,0.916,40.2,Yes,4.4,2,41.91,59.35,46.48,High,1
STU8559,20.8,Male,25000.0,Low,Yes,Yes,2,1.0,CS,3,2.91,85.4,0,3.25,3,-1.462,32.4,No,3.2,1,26.53,60.8,44.49,Moderate,0
STU8560,23.6,Male,40916.0,Middle,Yes,No,2,0.962,Engineering,4,2.36,89.0,0,4.5,1,-0.356,44.6,No,8.9,0,23.45,69.56,55.44,High,0
STU8561,20.1,Male,50262.0,Middle,No,No,3,0.639,Science,4,2.23,87.0,0,4.11,4,-0.399,30.2,Yes,5.6,1,36.6,66.38,46.46,High,0
STU8562,22.6,Female,25000.0,Low,No,No,2,0.7,Arts,3,2.81,77.1,0,6.08,1,-0.102,39.3,Yes,7.0,1,22.52,72.4,44.65,Moderate,0
STU8563,23.0,Male,25000.0,Low,No,No,2,0.7,Business,4,0.0,65.6,1,4.09,2,1.822,34.4,No,7.1,0,57.82,55.57,61.54,High,1
STU8564,21.5,Male,40965.0,Middle,No,Yes,2,0.662,Arts,4,0.98,87.2,0,5.62,1,1.523,26.5,No,7.8,1,37.79,74.89,51.62,High,1
STU8565,17.0,Female,25000.0,Low,Yes,No,4,1.0,Arts,3,0.81,75.7,0,5.05,4,1.439,24.8,No,6.0,0,54.19,65.97,61.78,High,1
STU8566,21.0,Female,25000.0,Low,Yes,No,1,1.0,Engineering,4,1.4,71.7,1,2.54,3,-0.269,45.3,Yes,6.1,1,45.74,49.99,61.05,High,1
STU8567,23.7,Female,25000.0,Low,No,Yes,2,0.7,Arts,1,1.19,89.6,0,3.28,5,0.271,37.5,Yes,6.4,2,49.97,63.06,55.53,High,1
STU8568,22.2,Male,25000.0,Low,Yes,Yes,2,1.0,CS,1,1.22,71.2,1,3.65,2,0.406,42.0,Yes,4.3,2,43.94,55.92,54.94,High,0
STU8569,22.0,Female,57009.0,Middle,No,Yes,4,0.623,Engineering,4,2.23,80.6,0,4.71,3,-0.132,45.1,Yes,7.4,2,34.77,66.52,49.89,High,0
STU8570,17.2,Male,25000.0,Low,No,Yes,3,0.7,Arts,3,2.83,96.2,0,5.01,1,-0.598,23.8,Yes,4.5,2,16.59,76.0,35.49,Moderate,0
STU8571,19.4,Male,36529.0,Middle,Yes,No,1,0.972,CS,2,2.39,76.7,0,4.85,2,-0.23,26.8,No,7.5,0,30.59,65.35,55.62,High,1
STU8572,21.9,Male,48388.0,Middle,No,No,1,0.644,Engineering,3,0.4,73.5,1,2.97,2,0.923,25.9,Yes,6.9,1,51.45,53.29,57.72,High,1
STU8573,21.9,Female,25000.0,Low,No,No,3,0.7,CS,3,4.0,86.1,0,3.98,2,-2.227,42.4,No,1.5,0,11.67,65.21,27.64,Moderate,0
STU8574,23.7,Male,25000.0,Low,No,Yes,2,0.7,Business,1,3.71,84.6,0,3.46,3,-2.169,31.1,Yes,7.0,2,18.77,61.57,44.77,Moderate,0
STU8575,20.7,Male,34191.0,Middle,No,No,1,0.678,Engineering,4,2.4,68.7,1,4.48,2,-0.404,32.2,Yes,5.9,1,32.89,59.29,47.57,High,1
STU8576,21.9,Male,29740.5,Low,No,No,1,0.689,Engineering,2,1.06,67.4,1,4.0,1,0.722,17.3,Yes,5.5,1,42.93,55.97,51.31,High,1
STU8577,21.0,Male,54290.0,Middle,No,No,2,0.63,Business,2,1.92,91.4,0,3.97,3,-0.152,39.9,Yes,8.6,1,34.63,67.8,52.78,High,1
STU8578,18.8,Female,25000.0,Low,No,No,2,0.7,Business,1,1.76,93.2,0,1.71,3,-0.998,40.3,Yes,5.7,1,35.69,56.12,49.11,High,0
STU8579,17.0,Female,25000.0,Low,Yes,Yes,1,1.0,Business,3,2.57,79.9,0,2.59,0,-1.416,36.7,Yes,6.1,2,20.33,54.37,50.23,High,0
STU8580,21.9,Male,41645.0,Middle,Yes,Yes,2,0.96,CS,4,2.52,86.0,0,6.12,2,0.206,32.0,No,3.2,1,26.5,77.08,41.24,Moderate,0
STU8581,21.4,Male,30646.0,Middle,No,Yes,1,0.686,CS,4,2.34,86.3,0,6.2,4,0.422,42.5,Yes,5.2,2,35.71,77.67,44.35,Moderate,1
STU8582,19.6,Male,46687.0,Middle,No,No,2,0.648,Engineering,2,1.76,90.1,0,3.15,0,-0.357,29.4,Yes,8.5,1,25.37,62.59,49.97,High,0
STU8583,17.4,Female,34794.0,Middle,No,No,0,0.676,Business,4,2.82,81.3,0,4.64,1,-0.753,47.0,Yes,5.5,1,21.16,66.49,40.76,Moderate,1
STU8584,22.4,Male,27424.0,Low,No,No,2,0.694,Science,1,1.52,92.4,0,4.63,1,0.542,38.6,Yes,7.2,1,30.83,71.98,48.42,High,0
STU8585,20.4,Male,25000.0,Low,No,No,0,0.7,Arts,4,3.85,76.2,0,5.78,2,-1.275,14.9,Yes,5.5,1,16.14,70.28,38.66,Moderate,0
STU8586,22.2,Female,119974.0,Upper-Middle,No,No,2,0.472,CS,1,2.62,88.2,0,4.32,2,-0.696,28.4,Yes,5.3,1,24.84,68.15,37.4,Moderate,0
STU8587,25.1,Male,74680.0,Upper-Middle,No,Yes,2,0.581,Science,2,3.25,74.0,1,2.64,1,-2.074,33.9,Yes,6.5,2,19.05,51.7,42.74,Moderate,0
STU8588,17.0,Male,40027.0,Middle,Yes,No,1,0.964,Arts,4,4.0,67.7,1,2.93,3,-2.695,21.6,Yes,1.0,1,20.94,50.16,37.63,Moderate,0
STU8589,19.5,Male,31166.0,Middle,Yes,No,1,0.985,Engineering,1,4.0,86.9,0,4.52,0,-1.987,43.0,Yes,6.2,1,3.93,68.62,41.48,Moderate,0
STU8590,20.5,Male,41064.0,Middle,No,Yes,1,0.661,Science,2,1.4,100.0,0,1.62,3,-0.678,6.3,Yes,1.5,2,37.25,59.02,38.02,Moderate,0
STU8591,24.2,Female,48830.0,Middle,No,No,3,0.643,Arts,4,0.23,84.6,0,1.77,4,0.558,39.6,Yes,5.4,1,57.32,52.16,56.46,High,1
STU8592,17.4,Female,38227.0,Middle,No,No,2,0.668,CS,4,2.95,80.3,0,5.1,3,-0.678,38.3,Yes,4.0,1,27.66,68.55,39.14,Moderate,1
STU8593,25.3,Male,25000.0,Low,Yes,No,1,1.0,Arts,4,2.21,91.9,0,7.43,2,1.1,6.2,Yes,3.4,1,27.83,87.32,41.53,Moderate,0
STU8594,21.3,Male,86743.0,Upper-Middle,Yes,Yes,2,0.852,CS,4,1.22,78.4,0,3.19,1,0.201,31.2,Yes,8.2,2,38.03,56.96,59.21,High,1
STU8595,20.8,Female,34466.0,Middle,No,No,1,0.677,Business,1,1.18,67.9,1,3.79,2,0.508,24.8,Yes,7.5,1,45.33,55.05,57.16,High,1
STU8596,20.6,Female,99544.0,Upper-Middle,No,Yes,0,0.521,Arts,4,1.23,89.5,0,3.89,0,0.503,47.0,No,4.9,1,30.85,66.41,40.05,Moderate,0
STU8597,20.0,Male,33266.0,Middle,No,Yes,0,0.68,Business,2,1.16,94.4,0,4.32,3,0.764,20.0,Yes,9.8,2,41.33,71.25,58.94,High,1
STU8598,23.3,Female,25658.0,Low,No,No,2,0.698,Science,2,0.24,83.0,0,2.89,5,1.047,39.6,Yes,7.3,1,61.45,57.59,63.15,High,1
STU8599,18.6,Male,68219.0,Upper-Middle,No,No,3,0.596,Arts,2,3.55,84.5,0,3.87,2,-1.826,42.0,Yes,5.2,1,16.65,63.8,37.01,Moderate,0
STU8600,21.8,Female,35622.0,Middle,Yes,No,3,0.975,Science,4,3.99,77.1,0,5.04,4,-1.745,25.3,Yes,2.1,1,21.97,66.61,38.55,Moderate,0
STU8601,20.2,Female,32211.0,Middle,No,No,0,0.683,Science,3,3.97,80.7,0,3.25,3,-2.522,45.6,Yes,5.3,1,17.34,58.45,40.08,Moderate,0
STU8602,19.3,Female,25000.0,Low,No,No,2,0.7,Arts,1,2.53,83.8,0,4.01,4,-0.744,25.0,Yes,4.4,1,34.56,64.23,44.19,Moderate,0
STU8603,26.7,Male,44185.0,Middle,No,Yes,2,0.654,Business,4,2.14,82.4,0,5.35,2,0.243,46.0,Yes,4.7,2,31.38,70.99,41.73,Moderate,0
STU8604,21.9,Male,25000.0,Low,Yes,No,1,1.0,Science,2,0.16,82.3,0,3.96,0,1.604,61.3,Yes,6.2,1,43.71,63.2,58.5,High,0
